,news,source,label
140,ದೇಶದ ಮೊದಲ ಮೆಟ್ರೋ ರೈಲು ಆರಂಭಿಸಿದವರು ವಾಜಪೇಯಿ ಎಂದಿಲ್ಲ ಮೋದಿ,oneindia,0
141, ಅದಾನಿಗೆ ಸರ್ಕಾರ ರೈಲ್ವೇಸ್‌ಅನ್ನು ಮಾರಾಟ ಮಾಡಿಲ್ಲ,oneindia,0
142, ವಿಶ್ವಸಂಸ್ಥೆಯ ವಾಹನದ ಮೇಲೆ ಭಾರತೀಯ ಸೈನಿಕರಿಂದ ದಾಳಿ? ,oneindia,0
143, ಹುಷಾರ್  ನಕಲಿ ನೌಕರಿ ಕೊಡಿಸುವ ವಾಟ್ಸಾಪ್ ಸಂದೇಶಕ್ಕೆ ಬಲಿಯಾಗಬೇಡಿ ,oneindia,0
144, ರೈತರ ಹೋರಾಟ ಬೆಂಬಲಿಸಿ 25 ಸಾವಿರ ಯೋಧರು ಶೌರ್ಯಚಕ್ರ ಹಿಂದಿರುಗಿಸಿದರೇ? ,oneindia,0
145, ಮುಕೇಶ್ ಅಂಬಾನಿ ಮೊಮ್ಮಗುವನ್ನು ನೋಡಲು ಮೋದಿ ಆಸ್ಪತ್ರೆಗೆ ಹೋಗಿದ್ದರೇ?,oneindia,0
146," ಜಮಾತ್ ಇ ಅಹ್ಲೆಹದೀತ್ ಮುಖಂಡನ ಹತ್ಯೆ, ಆರೋಪಿಗಳು ಖುಲಾಸೆ? ",oneindia,0
147, ಸಿಖ್ಖರಿಗೆ ಮೋದಿ ಸರ್ಕಾರದ ಸಂಬಂಧ ನೆನಪಿಸಿದ ಐಆರ್‌ಸಿಟಿಸಿ,oneindia,0
148, ಫೈಜರ್ ಕೊರೊನಾ ಲಸಿಕೆ ಕಂಡು ಹಿಡಿದಿದ್ದು ಇದೇ ಬಾಲಕ? ,oneindia,0
149,ಭಾರತ ಬಂದ್‌ಗೂ ಮುನ್ನ ಪಂಜಾಬ್ ಸಿಎಂ ಹಾಗೂ ಮುಖೇಶ್ ಅಂಬಾನಿ ಭೇಟಿಯಾಗಿದ್ದರೇ? ,oneindia,0
150, ಲಸಿಕೆ ಸಂಸ್ಥೆಗಳ ಮನವಿ ತಿರಸ್ಕೃತವಾಗಿಲ್ಲ,oneindia,0
151, ಪ್ರತಿಭಟನೆ ಮಾಡುತ್ತಿರುವ ರೈತರು ರಾಷ್ಟ್ರಧ್ವಜವನ್ನು ಅವಮಾನಿಸಿದರೇ?,oneindia,0
152, ಡಿಸೆಂಬರ್ 28ರಿಂದ ಆರ್‌ಎನ್‌ಬಿ ಎನ್‌ಟಿಪಿಸಿ ಪರೀಕ್ಷೆ ಆರಂಭ? ,oneindia,0
153, ರೈತರ ಪ್ರತಿಭಟನೆಗೆ ಟ್ರ್ಯಾಕ್ಟರ್ ಚಲಾಯಿಸಿಕೊಂಡು ಬಂದ ಮಹಿಳೆ,oneindia,0
154, ರೈತರ ಪ್ರತಿಭಟನೆಗೆ ಕಮಲಾ ಹ್ಯಾರಿಸ್ ಬೆಂಬಲ,oneindia,0
155, ರೈತರಿಗೆ ಪೊಲೀಸರು ಹೊಡೆದೇ ಇಲ್ಲವೇ? ಅವರು ಖಲಿಸ್ತಾನ ಉಗ್ರರೇ?,oneindia,0
156, ಕೊರೊನಾ ಲಸಿಕೆ ಮನುಷ್ಯನ ಡಿಎನ್‌ಎ ಬದಲಾಯಿಸುತ್ತದೆಯೇ?,oneindia,0
157, ತೃಪ್ತಿ ದೇಸಾಯಿ ಶಬರಿಮಲೆ ಭೇಟಿ ಹಿಂದೆ ಬಿಜೆಪಿ ಪಾತ್ರ? ,oneindia,0
158, ಭಾರತೀಯ ಸೇನೆ ಮೇಲೆ ಚೀನಾದಿಂದ ಮೈಕ್ರೋವೇವ್ ಶಸ್ತ್ರ ಬಳಕೆ,oneindia,0
159, ಭಾರತ ಮೂಲದ ವ್ಯಕ್ತಿ ಬೈಡನ್ ರಾಜಕೀಯ ಸಲಹೆಗಾರ,oneindia,0
160, ಡಿಸೆಂಬರ್ 1ರಿಂದ ಮತ್ತೊಂದು ಲಾಕ್‌ಡೌನ್?,oneindia,0
161, USA ಅಧ್ಯಕ್ಷರ ಪದಗ್ರಹಣದಲ್ಲಿ ಡಾ.ಮನಮೋಹನ್ ಸಿಂಗ್ ಮುಖ್ಯಅತಿಥಿ,oneindia,0
162, ಗಿರಿರಾಜ್ ಸಿಂಗ್ ಬಿಹಾರ ಸಿಎಂ ಆಗಲಿ ಎಂದರೇ ಪ್ರಧಾನಿ ಮೋದಿ?,oneindia,0
163,ಮುಸ್ಲಿಂ ಯುವತಿಯ ಮೇಲೆ ಹಲ್ಲೆ ನಡೆದಿದ್ದು ಫ್ರಾನ್ಸ್‌ನಲ್ಲಿ ಅಲ್ಲ ,oneindia,0
164, ಈಗ ಕಪಿಲ್ ದೇವ್ ಸರದಿ,oneindia,0
165, ಆಸ್ಪಿರಿನ್ ಮಾತ್ರೆಗಳಿಂದ ಕೊರೊನಾ ಸೋಂಕು ದೂರ? ,oneindia,0
166, ಎಲ್ಲ ಆಹಾರ ಉದ್ಯಮಕ್ಕೂ ಎಫ್‌ಎಸ್‌ಎಸ್‌ಎಐ ಪರವಾನಗಿ ಬೇಕೇ?,oneindia,0
167, ಸರ್ಕಾರದಿಂದ ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಉಚಿತವಾಗಿ ಟ್ಯಾಬ್ಲೆಟ್ ವಿತರಣೆ ,oneindia,0
168, ಫ್ರಾನ್ಸ್ ಅಧ್ಯಕ್ಷ ಮ್ಯಾಕ್ರೋನ್ ಮೇಲೆ ಮೊಟ್ಟೆ ಎಸೆದಿದ್ದು ನಿಜವೇ? ,oneindia,0
169, ಚೀನಾದಿಂದ ಭಾರತದ ಆಮದು ಪ್ರಮಾಣ ಶೇ.27ರಷ್ಟು ಹೆಚ್ಚಳ? ,oneindia,0
170,ಮಾಸ್ಕ್ ಹಾಕಿದರೂ ಶೇ 85ರಷ್ಟು ಜನರಿಗೆ ಕೋವಿಡ್ ಬರುತ್ತದೆಯೇ? ,oneindia,0
171, ಹೈದರಾಬಾದಿನಲ್ಲಿ ರಸ್ತೆ ದಾಟಿದ ಟ್ರಾಫಿಕ್ ಸಿಗ್ನಲ್? ,oneindia,0
172, ಹೆಂಡತಿ ಒಲ್ಲೆ ಎಂದಿದ್ದಕ್ಕೆ ತಾನೇ ಮೆಟರ್ನಿಟಿ ಫೋಟೊಶೂಟ್ ಮಾಡಿಸಿಕೊಂಡ ಪತಿ ,oneindia,0
173, ಭಾರತೀಯ ಯುದ್ಧ ವಿಮಾನ ಹೊಡೆದುರುಳಿಸಿತಾ ಚೀನಾ? ,oneindia,0
174, ಜಪಾನ್ ಸ್ಟೇಡಿಯಂನಲ್ಲಿ ಹಾರುವ ತಟ್ಟೆಗಳು ಪ್ರತ್ಯಕ್ಷ ,oneindia,0
175," ಹತ್ರಾಸ್‌ಗೆ ತೆರಳುವಾಗ ರಾಹುಲ್, ಪ್ರಿಯಾಂಕಾ ತಮಾಷೆ ಮಾಡಿ ನಗುತ್ತಿದ್ದರೇ?",oneindia,0
176, ಸಿಎಂ ಯೋಗಿ ಹತ್ರಾಸ್ ಸಂತ್ರಸ್ತೆಯ ಅಂತ್ಯಕ್ರಿಯೆ ಲೈವ್ ನೋಡಿದ್ರಾ? ,oneindia,0
177, ನಟಿ ದೀಪಿಕಾ ಪಡುಕೋಣೆ ಟಿ-ಶರ್ಟ್ ಮೇಲೆ ರೈತರ ಪರ ಬರಹ ,oneindia,0
178, ಯುಜಿಸಿ ನೆಟ್ ಪರೀಕ್ಷೆಯಲ್ಲಿ ನೆಗೆಟಿವ್ ಅಂಕ ಇರುತ್ತದೆಯೇ?,oneindia,0
179, ಸೆಪ್ಟೆಂಬರ್ 25ರಿಂದ ದೇಶಾದ್ಯಂತ ಮತ್ತೆ ಲಾಕ್‌ಡೌನ್ ,oneindia,0
180," ವಿದ್ಯಾರ್ಥಿಗಳ ಶುಲ್ಕ ಪಾವತಿಗೆ ಕೇಂದ್ರದಿಂದ 11,000 ರೂ ನೆರವು?",oneindia,0
181, ರಾಖಿ ಸಾವಂತ್ ಪಾಕಿಸ್ತಾನ ಧ್ವಜವನ್ನು ಅಪ್ಪಿಕೊಂಡಿದ್ದೇಕೆ? ,oneindia,0
182, ದೇವಸ್ಥಾನದ ಮುಂದೆ ಸುಧಾಮೂರ್ತಿ ತರಕಾರಿ ಮಾರಿದ್ದು ನಿಜವೇ?,oneindia,0
183, ಲಡಾಖ್‌ನಲ್ಲಿ ಭಾರತದ Mi-17 ಹೆಲಿಕಾಪ್ಟರ್ ಪತನ ,oneindia,0
184, ಸೆಪ್ಟೆಂಬರ್ 25ರಿಂದ ದೇಶಾದ್ಯಂತ ಮತ್ತೊಂದು ಲಾಕ್‌ಡೌನ್,oneindia,0
185, ಹಿಂದಿ ವಿರೋಧಿ ಅಭಿಯಾನಕ್ಕೆ ಕೆನಡಾ ಪ್ರಧಾನಿ ಬೆಂಬಲ ,oneindia,0
186, ಅಕ್ಟೋಬರ್ 1ರಿಂದ ಚಿತ್ರ ಮಂದಿರಗಳು ತೆರೆಯಲಿವೆ,oneindia,0
187,Fact Check,oneindia,0
188, ಕೋವಿಡ್ ರೋಗಿಗಳಿಗೆ ಐಸಿಎಂಆರ್‌ನಿಂದ ಐವರ್ಮೆಕ್ಟಿನ್ ಶಿಫಾರಸು?,oneindia,0
189, ಅಂಬಾಲಾದಲ್ಲಿ ರಫೇಲ್ ಜೆಟ್ ಅಪಘಾತದ ಸುದ್ದಿ ಸುಳ್ಳು,oneindia,0
190, ಹೊಸ ಸ್ಟುಡಿಯೋ ಕಟ್ಟಲು ಕಂಗನಾಗೆ ಅಂಬಾನಿಯಿಂದ ಧನ ಸಹಾಯ ,oneindia,0
191, ರಿಯಾ ಚಕ್ರವರ್ತಿ ಪರ ಟ್ವಿಟರ್ ಪೋಸ್ಟ್ ಗಳ ಹಿಂದಿನ ರಹಸ್ಯ,oneindia,0
192, ಲಸಿಕೆ ಸಿಕ್ಕ ಖುಷಿಯಲ್ಲಿ ರಷ್ಯಾದ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಸಂಭ್ರಮಾಚರಣೆ ,oneindia,0
193, ಲಡಾಖ್ ಸಂಘರ್ಷದ ವಿಷ್ಯ,oneindia,0
194, ಪ್ಯಾಂಗಾಂಗ್ ಸಮುದ್ರದ ಭಾರತದ ಭೂಭಾಗದಲ್ಲಿ ಚೀನಾ ಪ್ರವಾಸಿಗರು,oneindia,0
195, ರೈಲ್ವೆಯನ್ನು ಸಂಪೂರ್ಣವಾಗಿ ಖಾಸಗಿಯವರಿಗೆ ಮಾರಲಾಗುತ್ತದೆಯೇ?,oneindia,0
196, ಚೀನಾದ ಸುಖೋಯ್ ಯುದ್ಧ ವಿಮಾನವನ್ನು ಉರುಳಿಸಿದ ತೈವಾನ್,oneindia,0
197, ಕಾಂಟ್ಯಾಕ್ಟ್‌ಲೆಸ್ ಥರ್ಮಾಮೀಟರ್‌ಗಳು ಆರೋಗ್ಯಕ್ಕೆ ಹಾನಿಕರವೇ?,oneindia,0
198, ಮರೀನಾ ಬೀಚ್‌ನಲ್ಲಿ ಪೊಲೀಸ್ ಅಧಿಕಾರಿ ಮೇಲೆ ಮುಸ್ಲಿಂ ಯುವಕರಿಂದ ಹಲ್ಲೆ?,oneindia,0
199, ಚೀನಾ ಯೋಧರ ಸಮಾಧಿ ಹಿಂದಿನ ಸತ್ಯವೇನು? ,oneindia,0
200, ಕಾನೂನು ಪದವಿ ಪ್ರವೇಶ ಪರೀಕ್ಷೆ ಅನಿರ್ದಿಷ್ಟಾವಧಿ ಮುಂದಕ್ಕೆ?,oneindia,0
201, ಗಾಲ್ವಾನ್ ಕಣಿವೆಯಲ್ಲಿ ಸೈನಿಕರು ಗಣಪತಿ ಹಬ್ಬ ಆಚರಿಸಿದರೇ?,oneindia,0
