,news,source,label
127, ಭೂಗತ ಪಾತಕಿ ದಾವುದ್‌ ಜತೆ ಅಮಿತಾಭ್‌ ಕಾಣಿಸಿಕೊಂಡಿದ್ದು ನಿಜನಾ?,asianet,0
128,"Fact Check|ಬಂದೂಕಿನೆದುರು ಇಟ್ಟಿಗೆ, ಲಾಠಿ ಹಿಡಿದು ನಿಂತ ರೈತ",asianet,0
129,  ಗುಡ್ ನ್ಯೂಸ್  ಅ.1ರಿಂದ ಸಿನಿಮಾ ಥಿಯೇಟರ್‌ಗಳು ಓಪನ್‌?,asianet,0
130, ಲಡಾಖ್‌ ಬಳಿ ಭಾರತದ ಯುದ್ಧ ವಿಮಾನ ಪತನಗೊಂಡಿತೆ?,asianet,0
131,Fact Check| ಸೆ.25ರಿಂದ ಮತ್ತೆ ದೇಶಾದ್ಯಂತ ಲಾಕ್ಡೌನ್‌,asianet,0
132,ಇನ್ಫೋಸಿಸ್ ಅಧ್ಯಕ್ಷೆ ಸುಧಾ ಮೂರ್ತಿ ತರಕಾರಿ ಮಾರುವ ಫೋಟೋ ವೈರಲ್,asianet,0
133," ಹೊಸ ರಫೇಲ್‌ ವಿಮಾನ ಪತನ, ಇಬ್ಬರು ಪೈಲಟ್ ಸಾವು?",asianet,0
134, ಟಿಪ್ಪು ಜೀವನಾಧಾರಿತ ಸಿನಿಮಾಕ್ಕೆ ಶಾರುಕ್‌ ಹೀರೋ ಆಗ್ತಿದ್ದಾರಾ?,asianet,0
135,ಕಂಗನಾಗೆ ಹೊಸ ಸ್ಟುಡಿಯೋ ಕಟ್ಟೋಕೆ 200 ಕೋಟಿ ಕೊಟ್ರಾ ಅಂಬಾನಿ ದಂಪತಿ..?,asianet,0
136," ಟಾಟಾದಿಂದ ಓಲಾ, ಊಬರ್‌ಗೆ ಸಡ್ಡು ಟ್ಯಾಕ್ಸಿ ಸೇವೆ ಆರಂಭ?",asianet,0
137, ಗಡಿ ನಿಯಂತ್ರಣ ರೇಖೆ ಬಳಿ ಭಾರತ-ಚೀನಾ ಯುದ್ಧ?,asianet,0
138, ರೈಲ್ವೆ ಇಲಾಖೆ ಪೂರ್ತಿ ಖಾಸಗೀಕರಣವಾಗುತ್ತಿದೆಯಾ?,asianet,0
139, ಭಾರತಕ್ಕಿಂತ ಹೆಚ್ಚು ಅಮೆರಿಕದಲ್ಲಿ ಜಿಡಿಪಿ ಕುಸಿತವಾಯ್ತಾ?,asianet,0
140, ಸೆ.1 ರಿಂದ ವಿದ್ಯುತ್‌ ದರ ಪಾವತಿ ಮಾಡಬೇಕಾಗಿಲ್ಲ?,asianet,0
141, ಆನ್‌ಲೈನ್‌ ಕ್ಲಾಸ್‌ಗಾಗಿ  ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಫ್ರೀ ಸ್ಮಾರ್ಟ್‌ಫೋನ್‌?,asianet,0
142, ಗೋಡ್ಸೆ ಫೋಟೋಗೆ ನಮಿಸಿದ್ರಾ ಮೋದಿ?,asianet,0
143, ಸೆಕ್ಸಿಯಾಗಿದ್ದಕ್ಕೆ ಕೆಲಸ ಕಳೆದುಕೊಂಡ್ಲಾ ಪಾಕ್ ಟೀಚರ್?,asianet,0
144, ಫೇಸ್ಬುಕ್ಕಲ್ಲಿ ದಿನಾ 200 ಕೋಟಿ ಜೈಶ್ರೀರಾಮ್‌ ಜಪ?,asianet,0
145, ಕೊರೋನಾ ವೇಳೆ ಬಾತುಕೋಳಿಗಳ ಜೊತೆ ಮೋದಿ ಫೋಟೋಶೂಟ್‌?,asianet,0
146,Fact Check| ಕುಸಿದು ಬಿದ್ದ ಬೆಂಗಳೂರು ಫ್ಲೈಓವರ್‌,asianet,0
147," ಪ್ಲಾಸ್ಟಿಕ್‌ ಮೊಟ್ಟೆ, ಪ್ಲಾಸ್ಟಿಕ್‌ ಅಕ್ಕಿ ಆಯ್ತು, ಮಾರುಕಟ್ಟೆಗೆ ಬಂದಿದೆ ನಕಲಿ ಗೋಡಂಬಿ",asianet,0
148, ಧ್ಯೇಯವಾಕ್ಯ ಬದಲಿಸಿದ ಸುಪ್ರೀಂಕೋರ್ಟ್?,asianet,0
149, ನೆಹರುಗೆ ತಲೆಬಾಗಿ ನಮಿಸಿದ್ರಾ ಮೋದಿ?,asianet,0
150, ಭವ್ಯ ರಾಮಮಂದಿರಕ್ಕೆ  ಸ್ಪೆಷಲ್‌ ಗಂಟೆ ಸಿದ್ಧ﻿Title,asianet,0
151,Fact Check| 27 ವರ್ಷ ಬಳಿಕ ಶಿಕ್ಷಕಿ ಭೇಟಿ ಆದ ಪಿಚೈ,asianet,0
152, ಅಬ್ಬಬ್ಬಾ... ರೋಬೋಟ್‌ ಬಾಡಿಗಾರ್ಡ್‌ಗೆ 55 ಕೋಟಿ,asianet,0
153, ಭಗತ್‌ ಸಿಂಗ್‌ರನ್ನು ನಡುರಸ್ತೆಯಲ್ಲಿ ಕಟ್ಟಿ ಹೊಡೆದರಾ ಪೊಲೀಸ್ ಅಧಿಕಾರಿ?,asianet,0
154, ಮಹಾರಾಷ್ಟ್ರದಲ್ಲಿದೆ ಬೋಟ್‌ ಆ್ಯಂಬುಲೆನ್ಸ್‌,asianet,0
155, ಶಿಕ್ಷಕರ ಕಾರಿಗೂ ಬಂತು ಲೋಗೋ,asianet,0
156, ಫೇಸ್ಬುಕ್ಕಲ್ಲಿ ಕೇಸರಿ ಧ್ವಜ ಇಮೋಜಿ,asianet,0
157, ಮೋದಿಯ ಐಷಾರಾಮಿ ವಿಮಾನವಿದು,asianet,0
158, ಇದು ಅದ್ಧೂರಿ ಅಯೋಧ್ಯೆಯ ದೃಶ್ಯವೆ?,asianet,0
159, ಕೊರೋನಾ ರೋಗಿಗಳ ಕಿಡ್ನಿ ಮಾರಾಟ ಮಾಡಲಾಗುತ್ತಿದೆಯಾ?,asianet,0
160," ಪ್ರಿಯಾಂಕಾ, ವಾದ್ರಾ ಮದ್ವೆ ಮಾಡಿದ್ದು ಮೌಲ್ವಿ?",asianet,0
161, ಜಿಯೋದಿಂದ 349 ರು. ಫ್ರೀ ರೀಚಾರ್ಜ್..?,asianet,0
162,ಮಗಳ ಆನ್‌ಲೈನ್‌ ಶಿಕ್ಷಣಕ್ಕಾಗಿ ರೈತ ಹಸು ಮಾರಿದ್ದು ಸುಳ್ಳು,asianet,0
163, ಕೊರೋನಾ ನಿರ್ವಹಣೆಗಾಗಿ ಕೇಂದ್ರದಿಂದ ಪಾಲಿಕೆಗೆ 1.5 ಲಕ್ಷ,asianet,0
164, ಭಾರತದಲ್ಲಿ ಕೆಸರು ಗದ್ದೆಯೇ ಶಾಲೆ,asianet,0
165,Fact Check| 140ರಿಂದ ಆರಂಭವಾಗುವ ಕರೆ ಸ್ವೀಕರಿಸಬೇಡಿ,asianet,0
166," ‘ಇದು ಬೆಂಗಳೂರಿನ ಆಸ್ಪತ್ರೆಯ ಸ್ಥಿತಿ, ಯಾರೂ ಮನೆಯಿಂದ ಹೊರಹೋಗಬೇಡಿ’",asianet,0
167, ಬಿಜೆಪಿ ಸೇರಿದ್ರಾ ಸಚಿನ್‌ ಪೈಲಟ್‌.?,asianet,0
168," ‘ಮುಸ್ಲಿಂ ಟೋಪಿ’ ಧರಿಸಿದ್ರಾ ಮೋದಿ, ಶಾ",asianet,0
169," ಮೂರು ಕಣ್ಣಿನ ಮಗು ಜನನ, ಸ್ವಾಮೀಜಿಯ ಕಾಲಜ್ಞಾನ ನಿಜವಾಯ್ತಾ?",asianet,0
170, ಗ್ಯಾಂಗ್‌ಸ್ಟರ್‌ ದುಬೆ ಜೊತೆ ಸಂಬಿತ್ ಪಾತ್ರ ಡ್ಯಾನ್ಸ್‌,asianet,0
171,Fact Check| ವಿಶ್ವ ಆರೋಗ್ಯ ಸಂಸ್ಥೆ ಒಪ್ಪಿದ ಮನೆಮದ್ದು,asianet,0
172, ರಾಹುಲ್ ಕ್ಷೇತ್ರ ವಯನಾಡಿನ ಅವ್ಯವಸ್ಥೆಯಿದು.,asianet,0
173, ಕೊರೋನಾ ಸೋಂಕಿತರ ಹೆಣವನ್ನು ಗಂಗಾ ನದಿಯಲ್ಲಿ ತೇಲಿ ಬಿಡಲಾಗುತ್ತಿದೆಯಾ?,asianet,0
174, ದೇವರ ವಿಗ್ರಹದ ಮೇಲೆ ಕಾಲಿಟ್ಟ ಮುಸ್ಲಿಂ ಯುವಕ?,asianet,0
175,Fact Check| ಭೀಮನ ಮಗ ಘಟೋತ್ಕಜನ ಅಸ್ಥಿ,asianet,0
176," ಬಳಕೆದಾರರೇ ಗಮನಿಸಿ, ರಾತ್ರಿ 11.30 ರಿಂದ ವಾಟ್ಸ್‌ಆ್ಯಪ್‌ ಆಫ್‌",asianet,0
177, ಭಾರತೀಯ 7 ಯೋಧರನ್ನು ಹತ್ಯೆಗೈತಾ ನೇಪಾಳ.?,asianet,0
178, ‘ಸೈಕಲ್‌ ಹುಡುಗಿ’ ಜ್ಯೋತಿ ಮೇಲೆ ಅತ್ಯಾಚಾರವೆಸಗಿ ಕೊಲೆ ಮಾಡಲಾಯ್ತಾ?,asianet,0
179, ಸುಳ್ಳು ಸುದ್ದಿಯಿಂದ ಪೋಷಕರು ಬೇಸ್ತು,asianet,0
180,  ಲಾಕ್‌ಡೌನ್ ಸಂಕಷ್ಟಕ್ಕೊಳಗಾದ ಪ್ರತಿಯೊಬ್ಬರಿಗೂ 2 ಸಾವಿರ ಪರಿಹಾರ ಧನ?,asianet,0
181, ಅಯ್ಯಯ್ಯೋ... ಅಡ್ವೈಸರ್‌ ಬಿಯರ್‌ನಲ್ಲಿ ಮೂತ್ರ,asianet,0
182,Fact Check| ಕೊರೋನಾ ರೋಗಿಗಳಿಗೆ ಆಸ್ಪತ್ರೇಲಿ ಜಾಗವಿಲ್ಲ,asianet,0
183, ಭಾರತದ ಯೋಧರಿಗೆ ಚೀನಾ ಮತ್ತೆ ಹಿಂಸೆ ನೀಡಿತಾ?,asianet,0
184, ಕೊರೋನಾಗೆ ರೆಡಿಯಾಗಿದೆ ಕಷಾಯ; ಕುಡಿದ್ರೆ ವೈರಸ್‌ ಮಂಗಮಾಯ,asianet,0
185, ಭಾರತದಲ್ಲಿ ಚೀನಾ ಬ್ಯಾಂಕ್‌ ತೆರೆಯಲು ಅನುಮತಿ ನೀಡಿತಾ ಆರ್‌ಬಿಐ?,asianet,0
186, ಶಾ ಬೆಂಗಾವಲು ವಾಹನದ ಮೇಲೆ ದಾಳಿ?,asianet,0
187, ಯಚೂರಿ,asianet,0
188, ಕ್ಸಿ ಎದುರು ತಲೆಬಾಗಿದ್ರಾ ಮೋದಿ?,asianet,0
189,  ಸೈನಿರನ್ನು ಉದ್ದೇಶಿಸಿ ಗಲ್ವಾನ್‌ನಲ್ಲಿ ಇಂದಿರಾ ಭಾಷಣ ಮಾಡಿದ್ರಾ?,asianet,0
190, ಚೀನಾ ಆ್ಯಪ್‌ಗಳಿಗೆ ಗೇಟ್‌ಪಾಸ್‌?,asianet,0
191, ನೀಟ್‌ ಪರೀಕ್ಷೆ ಮುಂದೂಡಲಾಯ್ತೆ?,asianet,0
192,Fact check;  ಚೀನಿ ಆಪ್‌ಗಳಿಗೆ ಕೊನೆ ಮೊಳೆ ಹೊಡೆದ ಭಾರತ,asianet,0
193, ಲಡಾಖ್‌ನಲ್ಲಿ ಹುತಾತ್ಮರಾಗಿದ್ದು 57 ಜನ?,asianet,0
194, ಸೋನಿಯಾ ಕಾಲಿಗೆರಗಿದ ಸಿಂಗ್‌,asianet,0
195, ನಟ ಸುಶಾಂತ್ ಸಿಂಗ್ ರಜಪೂತ್‌ ಅವ್ರನ್ನು ಕ್ರಿಕೆಟರ್ ಎಂದ್ರಾ ರಾಹುಲ್ ಗಾಂಧಿ..?,asianet,0
196, ಕಾಫಿ ಕುಡಿದರೆ ಕೊರೋನಾ ಬರಲ್ವಂತೆ..,asianet,0
197," ಇನ್ಮುಂದೆ ಇಂಡಿಯಾ ಎನ್ನುವಂತಿಲ್ಲ, ಭಾರತವೆಂದೇ ಕರೆಯಬೇಕು..",asianet,0
198, ಜೂ.15 ರಿಂದ ಮತ್ತೆ ಕಂಪ್ಲೀಟ್‌ ಲಾಕ್ಡೌನ್‌?,asianet,0
199, ಚೀನಾದಿಂದ ಮಾನವ ಮಾಂಸ ರಫ್ತು?,asianet,0
200,"Fact Check| ನಿಂಬೆರಸ, ಸೋಡಾದಿಂದ ಕೊರೋನಾ ಖತಂ",asianet,0
201, ಬಾಲಕಿಯ ನಾಲಿಗೆಗೆ ಕತ್ತರಿ ಹಾಕಿದ್ರಾ ಬ್ರಾಹ್ಮಣರು?,asianet,0
202," ಕೊರೋನಾ ವೈರಸ್ಸಲ್ಲ, ಬ್ಯಾಕ್ಟೀರಿಯಾ?",asianet,0
203, ಗರ್ಭಿಣಿ ಆನೆ ಹತ್ಯೆಗೆ ಕೋಮು ಬಣ್ಣ?,asianet,0
204, ರಾಜಕುಮಾರಿ ಇಂದುಮತಿ ಮದುವೆಯಾದ ಛೋಟಾ ಭೀಮ್ ,asianet,0
205,ಕೊರೋನಾ ಮೂಲ ಚೀನಾ ಲ್ಯಾಬ್‌?,asianet,0
206, 50-60 ದಿನ ಸ್ಯಾನಿಟೈಸರ್‌ ಬಳಸಿದ್ರೆ ಕ್ಯಾನ್ಸರ್‌,asianet,0
207, ಭಾರತೀಯ ಸೇನೆಯ 158 ಯೋಧರನ್ನು ಹತ್ಯೆಗೈತಾ ಚೀನಾ?,asianet,0
208, ಉತ್ತರಾಖಂಡದಲ್ಲಿ ಕಾಳ್ಗಿಚ್ಚಿಗೆ ನೂರಾರು ಮರಗಳು ಬಲಿ?,asianet,0
209," ಜಯಾ ಪಕ್ಕ ನಿರ್ಮಲಾ ಸೀತಾರಾಮನ್, ಹಳೆ ಪೋಟೋದ ಹೊಸ ಕತೆ",asianet,0
210, ಭಾರತ ಸೇನೆಯ 75 ಯೋಧರನ್ನು ಕೊಂದು ಹಾಕಿತಾ ಚೀನಾ?,asianet,0
211, ನೀಟ್‌ ಪರೀಕ್ಷೆ ಮುಂದೂಡಲಾಯ್ತೆ?﻿Title,asianet,0
212, ಮೋದಿ ವಿಶ್ವ ಆರೋಗ್ಯ ಸಂಸ್ಥೆ ಚೇರ್‌ಮನ್?,asianet,0
213, ದೇಶದ ಪ್ರತಿ ನಾಗರಿಕನಿಗೂ ಲಾಕ್‌ಡೌನ್‌ ಪರಿಹಾರ ನಿಧಿಯಾಗಿ 5000 ರೂ?,asianet,0
214, ಚೌಕಿದಾರ್‌ ಚೋರ್‌ ಎಂದು ಮೋದಿಗೆ ಸ್ವಾಗತ,asianet,0
215,Fact Check| ಡೊನಾಲ್ಡ್‌ ಟ್ರಂಪ್‌ಗೆ ಕೊರೋನಾ ಸೋಂಕು,asianet,0
216,Fact Check| ಡಾ. ದೇವಿ ಶೆಟ್ಟಿ ನೀಡಿದ 22 ಸಲಹೆಗಳು,asianet,0
217,  ಬಂಗಾಳಕ್ಕೆ ವಲಸೆ ಕಾರ್ಮಿಕರನ್ನು ಹೊತ್ತೊಯ್ಯುತ್ತಿರುವ  ಶ್ರಮಿಕ್‌ ರೈಲು,asianet,0
218," ಟ್ರಂಪ್, ಜಾಗತಿಕ ಉಗ್ರ ಬಿನ್ ಲಾಡೆನ್ ಕೈಕುಲುಕಿದ್ದರೆ?",asianet,0
219, ಕಾರ್ಮಿಕರಿಗೆ ಕೇಂದ್ರದಿಂದ 1.20 ಲಕ್ಷ ರೂ ಪ್ಯಾಕೇಜ್ ಕೊಡುತ್ತಿದೆಯಾ?,asianet,0
220, ಸಾಧುಗಳ ಮೇಲೆ ಮುಸ್ಲಿಮರಿಂದ ಹಲ್ಲೆ?,asianet,0
221, 5 ಹಂತದಲ್ಲಿ ಲಾಕ್ಡೌನ್‌ ಸಡಿಲಿಕೆಗೆ ಮುಂದಾಗಿದ್ಯಾ ಕೇಂದ್ರ ಸರ್ಕಾರ?,asianet,0
222,Fact Check| ಕೊರೋನಾ ನಿಗ್ರಹಕ್ಕೆ ಐಎಂಸಿಆರ್‌ ಸಲಹೆ,asianet,0
223, ಸಸ್ಯಾಹಾರಿಗಳಿಂದ ಕೊರೋನಾ ದೂರವಾಗುತ್ತಾ?,asianet,0
224, ಏರ್‌ ಇಂಡಿಯಾದಲ್ಲಿ 3 ಪಟ್ಟು ಹಣ ವಸೂಲಿ ಮಾಡಲಾಯ್ತಾ?,asianet,0
225, ವರ್ಕ್ ಫ್ರಂ ಹೋಂ ಮಾಡುವವರ ಸ್ಮಾರ್ಟ್‌ ‌ಫೋನ್‌ಗಳಿಗೆ ಫ್ರೀ ಇಂಟರ್‌ನೆಟ್‌?,asianet,0
226," ಲಾಕ್‌ಡೌನ್ ಸಡಿಲಿಕೆ, ಹುಷಾರಾಗಿರಿ, ಕ್ರೈಮ್‌ ಹೆಚ್ಚಳವಾಗುತ್ತದೆ",asianet,0
227, ಇ-ಪೇಪರ್‌ ಪಿಡಿಎಫ್‌ ಫಾರ್ವರ್ಡ್‌ ಅಪರಾಧವೇ?,asianet,0
228,Fact Check| ತಬ್ಲೀಘಿ ಕಾಟದಿಂದ ನರ್ಸ್‌ಗಳ ರಾಜೀನಾಮೆ,asianet,0
229, 'ಟಿಪ್ಪು' ಸಿನಿಮಾದಲ್ಲಿ ಶಾರುಖ್‌ ಅಭಿನಯಿಸ್ತಿದಾರಾ?,asianet,0
230,  ಗೋಧಿ ಪ್ಯಾಕೇಟ್‌ನಲ್ಲಿ 15 ಸಾವಿರ ಇಟ್ಟು ಹಂಚಿದ ಅಮೀರ್‌ ಖಾನ್,asianet,0
231, ಲಾಕ್‌ಡೌನ್ ಸಂಕಷ್ಟದಲ್ಲಿರುವ ಬಡವರಿಗೆ ಕೇಂದ್ರದಿಂದ 50 ಸಾವಿರ ರೂ?,asianet,0
232, ನಿರಾಶ್ರಿತರ ಊಟಕ್ಕೆ ಉಗುಳಿದ್ದು ನಿಜನಾ?,asianet,0
233,Fact Check| ಕಾತ್ಯಾಯಿನಿ ಮಂತ್ರ ಪಠಿಸಿದ ಮೋದಿ,asianet,0
234, ಕೋವಿಡ್‌ ಮೃತರ ಬಟ್ಟೆಆಫ್ರಿಕಾಗೆ ಸಾಗಿಸುತ್ತಿದೆಯಾ ಚೀನಾ?,asianet,0
235, ರಾಷ್ಟ್ರಗೀತೆ ಹೇಳಿ ಭಾರತಕ್ಕೆ ಧನ್ಯವಾದ ಹೇಳಿದ ಅಮೆರಿಕಾ,asianet,0
236, ಇಮಾಮ್‌ ಪಾದ ತೊಳೆಯುವಂತೆ ಶಾಸಕನ ದರ್ಪ,asianet,0
237, ತಳ್ಳುಗಾಡಿಯ ಮೇಲೆ ಹಣ್ಣು ಮಾರುವವ  ಮೂತ್ರ ಸುರಿದಿದ್ದು ನಿಜಾನಾ?,asianet,0
238, ಎಚ್‌ಸಿಕ್ಯೂ ಮಾತ್ರೆ ನೀಡಿದ್ದಕ್ಕೆ ಸ್ವಿಸ್‌ ಗೌರವ?,asianet,0
239, ಬ್ರೆಡ್‌ ಮೇಲೆ ಎಂಜಲು ಹಚ್ಚುತ್ತಾರಾ?,asianet,0
240, ಕೇಸರಿ ದಬ್ಬಾಳಿಕೆ ನಡೆಯುತ್ತಿದೆಯೇ?,asianet,0
241," ಕೆಲಸವೂ ಇಲ್ಲ, ದುಡಿಮೆಯೂ ಇಲ್ಲ, ಹಸಿವಿನಿಂದ ದಂಪತಿ, ಮಗು ಆತ್ಮಹತ್ಯೆ",asianet,0
242, ಕೊರೋನಾ ಸೋಂಕಿತೆ ಮೇಲೆ ಅತ್ಯಾಚಾರ ನಡೆಯಿತಾ?,asianet,0
243,Fact Check| ಮಾಧ್ಯಮಗಳ ಎಡವಟ್ಟಿಂದ ಮುಸ್ಲಿಂಗೆ ಥಳಿತ,asianet,0
244,Fact Check ಪಿನರಾಯಿ ಫೋಟೋ ಇರುವ ಅಂಚೆಚೀಟಿಯನ್ನು ಬಿಡುಗಡೆ ಮಾಡಿತಾ ಲಂಕಾ?,asianet,0
245," ಕೊರೋನಾ ಮಾರಿಗೆ ಚೀನಾದಲ್ಲಿ ಬಲಿಯಾದವರ ಅಸಲಿ ಲೆಕ್ಕ , ಸಾವಿರದಲ್ಲಿಲ್ಲ",asianet,0
246, ಅ.15 ರ ವರೆಗೆ ಹೋಟೆಲ್‌ಗಳು ಬಂದ್‌ ಆಗುತ್ತಾ?,asianet,0
247,Fact Check| ಹೊರಗೋದ್ರೆ ಒದೆ ಬೀಳುತ್ತೆ ಎಂದಿದ್ದ ರೇವಣ್ಣ ಮಾಂಸದಂಗಡಿಯಲ್ಲಿ ಪ್ರತ್ಯಕ್ಷ?,asianet,0
248, ಅರ್ಥ ತಜ್ಞರನ್ನು ಟೀಕಿಸಿದ್ರಾ ಟಾಟಾ?,asianet,0
249, ಮುಸ್ಲಿಮರ ದಾಳಿಯಿಂದ ವೈದ್ಯೆ ಸಾವು?,asianet,0
250," ಸಮುದ್ರಕ್ಕೆ ಕೊರೋನಾ ಸೋಂಕಿತರ ಹೆಣ, ಮೀನು ತಿನ್ಬೇಡಿ",asianet,0
251, ಜಾಗ್ರತೆ ವಾಟ್ಸಾಪ್‌ ಮೇಲೆ ಸರ್ಕಾರ ನಿಗಾ ಇಡುತ್ತಂತೆ,asianet,0
252, ಮೇ 4 ರ ವರೆಗೂ ಮುಂದುವರೆಯುತ್ತಾ ಲಾಕ್‌ಡೌನ್‌?,asianet,0
253,Fact Check| ಹಣ ಬೀದಿಗೆ ಎಸೆದ ಇಟಲಿ ಜನ,asianet,0
254, ಕರ್ನಾಟಕದಲ್ಲಿ 50 ದಿನ ರಜೆ ವಿಸ್ತರಣೆ ಸುದ್ದಿಯ ಸತ್ಯಾಸತ್ಯತೆ,asianet,0
255," ಸನ್ನಿ ನಂ. 1,  ಕೊರೋನಾ ಔಷಧಿಗೆ  ಲಿಯೋನ್ 650 ಕೋಟಿ ಕೊಟ್ರಂತೆ",asianet,0
256, ಅಮಿತ್‌ ಶಾಗೆ ಕೊರೋನಾ,asianet,0
257," 25 GB ಉಚಿತ ಡಾಟಾ ಆಫರ್, ಎಚ್ಚರಿಕೆ ನೀಡಿ ರಿಲಯನ್ಸ್ ಜಿಯೋ ",asianet,0
258, ಕೊರೋನಾ ಹುಟ್ಟಿಗೆ ಇದೇ ಕಾರಣನಾ?,asianet,0
259, ಜಿಯೋದಿಂದ 498 ಫ್ರೀ ರೀಚಾರ್ಜ್ ಆಫರ್?,asianet,0
260, ಕೊರೋನಾಗೆ ತತ್ತರಿಸಿದ ಇಟಲಿಯಲ್ಲಿ ರಸ್ತೆ ಬದಿಯಲ್ಲೇ ಐಸಿಯು,asianet,0
261, ಕೊರೋನಾ ವೈರಸ್‌ ಜೀವಿ​ತಾ​ವಧಿ 12 ಗಂಟೆ ನಿಜ​ವೇ?,asianet,0
262,  ಬಾವಿ ಮುಚ್ಚಿದ ಜನ,asianet,0
263, ಮಾಂಸ​ದಂಗಡಿ ಮುಚ್ಚಲು ಕರೆ ಕೊಟ್ಟಸಚಿನ್‌ ತೆಂಡು​ಲ್ಕ​ರ್‌,asianet,0
264,Fact Check| ಜನ​ರಿಗೆ ಉಚಿ​ತ​ ಮಾಸ್ಕ್‌ ನೀಡಲು ಮೋದಿ ನಿರ್ಧಾ​ರ,asianet,0
265, ತಮ್ಮ ಹೋಟೆಲ್‌ಗಳನ್ನು ಆಸ್ಪತ್ರೆಗಳನ್ನಾಗಿ ಪರಿವರ್ತಿಸಿದ ಕ್ರಿಸ್ಟಿಯಾನೋ ರೊನಾಲ್ಡೋ..,asianet,0
266,Fact Check| ಶಾಹೀನ್‌ ಬಾಗ್‌ ಪ್ರತಿ​ಭ​ಟನಾ ಸ್ಥಳ​ದಲ್ಲಿ ಅನೈ​ತಿಕ ಚಟು​ವ​ಟಿ​ಕೆ,asianet,0
267,"Fact Check| ಕೊರೋನಾ ವಿರುದ್ಧ ಲಸಿಕೆ ಕಂಡು​ಹಿ​ಡಿದ ಇಸ್ರೇಲ್‌, ಅಮೆರಿ​ಕ",asianet,0
268, ಎನ್‌ಪಿಆರ್‌ ಮಾಹಿ​ತಿ ಕೊಡ​ದಿದ್ರೆ ಬ್ಯಾಂಕ್‌ ಅಕೌಂಟ್‌ ಬ್ಲಾಕ್?,asianet,0
269, ಐಸ್‌ಕ್ರೀಮ್‌​ನಿಂದ ದೂರ ಇರಿ ಎಂದು ಯುನಿ​ಸೆಫ್‌ ಹೇಳಿ​ದೆ​ಯೇ?,asianet,0
270,Fact Check| ಅವ​ಮಾನ ತಾಳ​ಲಾ​ರದೆ ಆತ್ಮ​ಹತ್ಯೆ ಮಾಡಿ​ಕೊಂಡ ಕ್ವಾಡೆ​ನ್‌,asianet,0
271, ಜ್ಯೋತಿರಾಜ್ ಏಂಜೆಲ್ ಫಾಲ್ಸ್ ಹತ್ತಿದ್ದು ಹೌದಾ?,asianet,0
272, ಶಾಹೀನ್‌ ಬಾಗ್‌ ಪ್ರತಿ​ಭ​ಟ​ನಾ​ಗಾ​ರ್ತಿಗೆ ಕೊರೋ​ನಾ?,asianet,0
273, ದೆಹಲಿ ಸಿಎಂ ಕೇಜ್ರಿ​ವಾ​ಲ್‌ಗೆ ಆರ್‌​ಎ​ಸ್‌​ಎಸ್‌ ಹಿನ್ನೆ​ಲೆ,asianet,0
274, ಆಪ್‌ನಿಂದ ಮುಸ್ಲಿಮರಿಗೆ ಮಾತ್ರ ಪರಿಹಾರ,asianet,0
275, ಹಿಂದೂ​ಗ​ಳಿಗೆ ಮಕ್ಕ​ಳಾ​ಗ​ದಂತೆ ಬಿರಿ​ಯಾ​ನಿ​ಯಲ್ಲಿ ಮಾತ್ರೆ?,asianet,0
276,  3 ಮಕ್ಕ​ಳ​ನ್ನು ಅವುಚಿ ಕೂತ ಮಹಿಳೆ ಚಿತ್ರ ದೆಹ​ಲಿ​ಯ​ದ್ದಾ?,asianet,0
277, ಹೋಳಿಗೆ ಚೀನಾ ಬಣ್ಣ ಬಳ​ಸ​ದಂತೆ ಪ್ರಕ​ಟ​ಣೆ,asianet,0
278, ಜಪಾನಿನಲ್ಲಿದೆ ಫಿಂಗರ್‌ ಪ್ರಿಂಟ್‌ ಶೇಪ್‌ನ ಹಳ್ಳಿ,asianet,0
279, ಎದೆಹಾಲಿನ ಬಗ್ಗೆ ಸದ್ಗುರು ಜಗ್ಗಿ ನಗೆಪಾಟಲಿನ ಹೇಳಿಕೆ?,asianet,0
280,ಭಾರತದಲ್ಲಿ 3500 ಟನ್‌ ಚಿನ್ನದ ನಿಕ್ಷೇಪ ಏನಿದರ ಹಕೀಕತ್ತು?,asianet,0
281, ಟ್ರಂಪ್‌ ಬರುತ್ತಾರೆಂದು ಬೀದಿನಾಯಿಗಳನ್ನೆಲ್ಲಾ ಕೊಂದರು,asianet,0
282, 300 ವರ್ಷದ ಹಿಂದೆ ಧ್ಯಾನಸ್ಥರಾದ ಯೋಗಿ ಜೀವಂತ ಪತ್ತೆ,asianet,0
283,Fact Check| ಶಾಹೀನ್‌ ಬಾಗ್‌ ಹಿಂಭಾಗದಲ್ಲಿ ಕಾಂಡೋಮ್‌ಗಳ ರಾಶಿ,asianet,0
