 ದಿ ಕಾಶ್ಮೀರ್ ಫೈಲ್ಸ್ ಸಿನಿಮಾ ಯುಪಿ ಸಿಎಂ ಯೋಗಿ ಆದಿತ್ಯನಾಥ್ ಕಣ್ಣೀರು ಹಾಕಿದ ಇತ್ತೀಚಿನ ವಿಡಿಯೋ,
 2022 ರ ಯುಪಿ ಚುನಾವಣೆಯಲ್ಲಿ ಮಹಿಳಾ ಮತದಾರರ ಮತಗಳನ್ನು ಪೋಲಿಂಗ್ ಏಜೆಂಟ್‌ಗಳು ತಿರುಚುತ್ತಿರುವ ದೃಶ್ಯಗಳು,
 ಕುತುಬ್ ಮಿನಾರ್‌ನ  ಮೇಲೆ ರಷ್ಯಾದ ರಾಷ್ಟ್ರೀಯ ಧ್ವಜದ ಲೇಸರ್‌ ಬೆಳಕಿನ ದೀಪವನ್ನು ಬಣ್ಣಗಳಲ್ಲಿ ಅಲಂಕರಿಸಲಾಗಿದೆ,
 ಉಕ್ರೇನ್‌ನಲ್ಲಿ ಭಾರತದ ಪ್ರಜೆಗಳನ್ನು ಸ್ಥಳಾಂತರಿಸುವ ಪ್ರಯತ್ನಗಳನ್ನು ಶ್ಲಾಘಿಸಿ ಪಾಕಿಸ್ತಾನ ಸಂಸತ್ತಿನಲ್ಲಿ ‘ಮೋದಿ ಜಿಂದಾಬಾದ್’ ಘೋಷಣೆಗಳ ವೀಡಿಯೊ,
 ಮಾಜಿ ಮಿಸ್ ಉಕ್ರೇನ್ ಅನಸ್ತಾಸಿಯಾ ಲೆನ್ನಾ ರಷ್ಯಾದ ಸೈನ್ಯದ ವಿರುದ್ಧ ತನ್ನ ದೇಶವನ್ನು ರಕ್ಷಿಸಲು ಸೈನ್ಯಕ್ಕೆ ಸೇರಿದರು,
 ಉಕ್ರೇನ್‌ನಿಂದ ಸ್ಥಳಾಂತರಿಸಲ್ಪಟ್ಟ ಭಾರತೀಯ ಪ್ರಜೆಗಳೊಂದಿಗೆ ವ್ಲಾಡಿಮಿರ್ ಪುಟಿನ್ ಸಂವಾದ ನಡೆಸುತ್ತಿರುವ ವೀಡಿಯೊ,
 ಚೀನಾ ಉತ್ಪಾದಿಸಿದ ಮೊದಲ ಪ್ಲಾಸ್ಟಿಕ್ ಹೆಣ್ಣು ರೋಬೋ,
 ಗಿಲ್ಗಿಟ್-ಬಾಲ್ಟಿಸ್ತಾನ್ ಮತ್ತು ಪಾಕಿಸ್ತಾನದ ಹಣದ ಮನವಿಯ ವಿಷಯಗಳ ಕುರಿತು ಪುಟಿನ್ ಮಾತನಾಡುತ್ತಿರುವ ವೀಡಿಯೊ,
 ಉಕ್ರೇನಿಯನ್ ನಾಗರಿಕರ ನಕಲಿ ಮೃತ ದೇಹಗಳನ್ನು ತೋರಿಸುವ ಪಾಶ್ಚಿಮಾತ್ಯ ಮಾಧ್ಯಮವನ್ನು ಚಿತ್ರಿಸುವ ವೀಡಿಯೊ,
 ವೈಶಾಲಿ ಯಾದವ್ ಉಕ್ರೇನ್‌ನಲ್ಲಿ ಓದುತ್ತಿರುವಂತೆ ನಕಲಿ ವಿಡಿಯೋ ಪೋಸ್ಟ್ ಮಾಡಿ ಸುಳ್ಳು ಸುದ್ದಿಯನ್ನು ಹರಡಿದ ಕಾರಣಕ್ಕೆ ಉತ್ತರ ಪ್ರದೇಶ ಪೊಲೀಸರು ಆಕೆಯನ್ನು ಬಂಧಿಸಿದ್ದಾರೆ,
 ಕಡಿಮೆ ಆದಾಯದ ಒಂದು ಲಕ್ಷ ಯೂನಿಟ್ ಮನೆಗಳನ್ನು ನಿರ್ಮಿಸುವ ಭರವಸೆಯನ್ನು ಉಳಿಸಿಕೊಳ್ಳಲು ವಿಫಲವಾದ ನಂತರ ಮಂಗೋಲಿಯನ್ ಸಚಿವರು ಪತ್ರಿಕಾಗೋಷ್ಠಿಯಲ್ಲಿ ಬೆಂಕಿ ಹಚ್ಚಿಕೊಂಡ ವಿಡಿಯೋ,
 ರಷ್ಯಾ ಉಕ್ರೇನ್ ವಿರುದ್ಧ ವಾಯುದಾಳಿ ನಡೆಸುತ್ತಿರುವ ಇತ್ತೀಚಿನ ವೀಡಿಯೊ,
" ಜರ್ಮನಿಯಲ್ಲಿ ಕ್ಯಾನ್ಸರ್‌ನಿಂದ ಬಳಲುತ್ತಿರುವ 6 ವರ್ಷದ ಬಾಲಕನಿಗೆ 20,000 ಬೈಕ್‌ ಸವಾರರು ಮೋಟಾರ್‌ ಬೈಕ್‌ ಪರೇಡ್‌ ನಡೆಸುತ್ತಿರುವ ವಿಡಿಯೋ",
 ಬಜರಂಗದಳ ಕಾರ್ಯಕರ್ತ ಹರ್ಷ ಹತ್ಯೆ ಖಂಡಿಸಿ ಚಿತ್ರದುರ್ಗದಲ್ಲಿ ಹಿಂದೂಪರ ಸಂಘಟನೆಗಳು ಪ್ರತಿಭಟನೆ ನಡೆಸಿದ ವಿಡಿಯೋ,
 ಮುಸ್ಕಾನ್ ಖಾನ್ ಶಾಲೆಯಲ್ಲಿ ಬುರ್ಖಾದಲ್ಲಿ ಮತ್ತು ಇತರ ಸ್ಥಳಗಳಲ್ಲಿ ಬೇರೆ ಉಡುಪುಗಳಲ್ಲಿ ಇರುತ್ತಾಳೆ ಎಂದು ಪ್ರತಿಪಾದಿಸಲಾಗಿದೆ,
 11 ವರ್ಷಗಳ ನಂತರ ಮಗುವಿಗೆ ಜನ್ಮ ನೀಡಿದ ಮಹಿಳೆ ಮಗುವಿಗೆ ಜನ್ಮ ನೀಡಿದ ನಂತರ ಸಾವನ್ನಪ್ಪಿದ ದೃಶ್ಯಗಳು,
 ಮುಸ್ಕಾನ್ ಖಾನ್ ತನ್ನನ್ನು ಬೆಂಬಲಿಸಿದ್ದಕ್ಕಾಗಿ ಅಫ್ಘಾನ್ ತಾಲಿಬಾನ್ ವಕ್ತಾರರಿಗೆ ಧನ್ಯವಾದ ಅರ್ಪಿಸಿದ ಟ್ವೀಟ್‌ನ ಸ್ಕ್ರೀನ್‌ಶಾಟ್ ವೈರಲ್,
 ಉತ್ತರ ಪ್ರದೇಶ ಚುನಾವಣೆ ಅಂಗವಾಗಿ ಮತ ಕೇಳಲು ಹೋದ ಬಿಜೆಪಿ ಮುಖಂಡನನ್ನು ಜನರು ಥಳಿಸಿ ಹೊರ ಹಾಕುತ್ತಿದ್ದಾರೆ,
" ಮಲಪ್ಪುರಂ ಜಿಲ್ಲಾಧಿಕಾರಿ ರಾಣಿ ಸೋಯಾಮೊಯ್ ಅವರ ನಿಜ ಜೀವನದ ಕಥೆ.ಫ್ಯಾಕ್ಟ್‌ಚೆಕ್;  ಮಲಪ್ಪುರಂ ಜಿಲ್ಲಾಧಿಕಾರಿಯ ಬಗ್ಗೆ ಹೇಳಲಾದ ಕಥೆಯು ಕಾಲ್ಪನಿಕವಾಗಿದೆ. ಈ ಕಥೆಯನ್ನು ಮಲಯಾಳಿ ಲೇಖಕ ಹಕೀಂ ಮೊರೆಯೂರ್ ಅವರ ‘ಮೂರು ಮಹಿಳೆಯರು’ ಎಂಬ ಸಣ್ಣ ಕಥಾ ಸಂಕಲನದಿಂದ ತೆಗೆದುಕೊಳ್ಳಲಾಗಿದೆ. ವೈರಲ್ ಪೋಸ್ಟ್‌ನಲ್ಲಿ ಕಲೆಕ್ಟರ್  ಹೆಸರನ್ನು ಸಹ ಪುಸ್ತಕದಿಂದ ತೆಗೆದುಕೊಳ್ಳಲಾಗಿದೆ. ಈ ಬಗ್ಗೆ ಸ್ವತಃ  ಹಕೀಂ ಮೊರೆಯೂರ್ ಅವರೇ ಫೇಸ್ ಬುಕ್ ಪೋಸ್ಟ್ ಮೂಲಕ ಸ್ಪಷ್ಟನೆ ನೀಡಿದ್ದಾರೆ. ಮತ್ತೊಂದೆಡೆ, ಪೋಸ್ಟ್‌ನಲ್ಲಿ ಹಂಚಿಕೊಂಡಿರುವ ಫೋಟೊ ಶೈನಾಮೋಲ್ ಐಎಎಸ್ ಅವರದ್ದೆ ಆಗಿದೆ, ಅವರು ಈ ಹಿಂದೆ ಮಲಪ್ಪುರಂ ಕಲೆಕ್ಟರ್ ಆಗಿ ಕೆಲಸ ಮಾಡಿದ್ದಾರೆ. ಆದ್ದರಿಂದ ಪೋಸ್ಟ್‌ನಲ್ಲಿ ಮಾಡಿದ ಪ್ರತಿಪಾದನೆ ತಪ್ಪಾಗಿದೆ",
 ಅಸೆಂಬ್ಲಿ ಚುನಾವಣೆಗೆ ಮುನ್ನ ಯುಪಿಯಲ್ಲಿ ಸ್ಮೃತಿ ಇರಾನಿ ಅವರ ಬೆಂಗಾವಲು ವಾಹನವನ್ನು ಜನರು ತಡೆಯುವ ಇತ್ತೀಚಿನ ವೀಡಿಯೊ,
 ಕರ್ನಾಟಕ ಯೂತ್ ಕಾಂಗ್ರೆಸ್ ಕಚೇರಿಯನ್ನು ಇಸ್ಲಾಮಿಕ್ ಸಂಪ್ರದಾಯದಂತೆ ಪ್ರಾರ್ಥನೆ ಸಲ್ಲಿಸಿ ಉದ್ಘಾಟಿಸಲಾಗಿದೆ ಎಂದು ಪ್ರತಿಪಾದಿಸಲಾಗಿದೆ,
 ಅಖಿಲೇಶ್ ಯಾದವ್ ಮತ್ತು ಯೋಗಿ ಆದಿತ್ಯನಾಥ್ ಅವರ ಅವಧಿಯ ಗಣರಾಜ್ಯೋತ್ಸವದ ಪರೇಡ್‌ನಲ್ಲಿ ಉತ್ತರ ಪ್ರದೇಶದ ಟ್ಯಾಬ್ಲೋದಲ್ಲಿನ ವ್ಯತ್ಯಾಸಗಳು,
 ಸ್ಪೇನ್‌ನ ರೇಡಿಯೊ ಚಾನೆಲ್‌ನಲ್ಲಿ ಮಹಿಳೆಯೊಬ್ಬರು ಸಂಸ್ಕೃತದಲ್ಲಿ ಶ್ಲೋಕಗಳನ್ನು ಹಾಡುತ್ತಿರುವ ವೀಡಿಯೊ,
" NASA ವು  ಯುಗದಲ್ಲಿ ಒಂದು ದಿನ ತಪ್ಪಿಹೋಗಿದೆ ಎಂದು ಕಂಡುಹಿಡಿದಿದೆ, ಆ ಮೂಲಕ ಬೈಬಲ್‌ನಲ್ಲಿ ಉಲ್ಲೇಖಿಸಲಾದ ಕೆಲವು ವಿಷಯಗಳು ನಿಜವೆಂದು ಸಾಬೀತುಪಡಿಸುತ್ತದೆ",
 ಕುಂಭಮೇಳದ ಸಮಯದಲ್ಲಿ ಸುಮಾರು 400 ಸಿದ್ಧ ಸಂತರು ತಮ್ಮ ದೇಹವನ್ನು ಅಗ್ನಿ ದೇವಿಗೆ ಅರ್ಪಿಸುತ್ತಿರುವುದನ್ನು ಬಿಬಿಸಿ ತಂಡವು ವಿಡಿಯೋ ಮಾಡಿದೆ,
 ರೋಹಿಂಗ್ಯಾ ಮುಸ್ಲಿಮರು ಹಿಂದೂ ಮಕ್ಕಳನ್ನು ಅಪಹರಿಸಿದಾಗ ಸಿಕ್ಕಿಬಿದ್ದಿರುವ ದೃಶ್ಯಗಳು,
 ಕೋವಿಡ್-19 ಅನ್ನು ತಡೆಗಟ್ಟಲು ಅಥವಾ ಗುಣಪಡಿಸಲು ಒಣ ಶುಂಠಿಯ ಪುಡಿಯನ್ನು ಮನೆಮದ್ದು ಎಂದು ಸೂಚಿಸುವ ನರವಿಜ್ಞಾನಿ ಡಾ. ಸುಶೀಲ್ ರಜ್ದಾನ್ ಅವರ ವಿಡಿಯೋ,
 ಇಂಡೋನೇಷ್ಯಾದಲ್ಲಿ ನಡೆದ ಭೀಕರ ವಿಮಾನ ಅಪಘಾತದ ದೃಶ್ಯಗಳು,
 ದಕ್ಷಿಣ ಕ್ಯಾಲಿಫೋರ್ನಿಯಾದ ಸ್ಯಾನ್ ಡಿಯಾಗೋ ಪ್ರದೇಶದಲ್ಲಿ 800 ಜನರ ತಂದೆಯಾಗಿರುವ ಹಾಲು ವಿತರಣಾ ಹುಡುಗ,
 ಬೇರು ಕತ್ತರಿಸಿದರೂ 15 ದಿನಗಳವರೆಗೆ ಬದುಕಬಲ್ಲ ಶಿವ ನಾಗ ಮರದ ವಿಡಿಯೋ,
 ಫೋನ್ ಚಾರ್ಜ್ ಮಾಡುವಾಗ ಮಾತನಾಡಿದರೆ ಸಿಡಿಯುವ ಭಯಾನಕತೆಯನ್ನು ವೀಡಿಯೊದಲ್ಲಿ ಕಾಣಬಹುದು,
 ತೆಲಂಗಾಣದ ಅಂಬರ್‌ಪೇಟ್‌ನ ರಸ್ತೆಯಲ್ಲಿ ಮುಸ್ಲಿಮರು ನಮಾಜ್ ಮಾಡಲು ಅಡ್ಡಿಪಡಿಸಿದ ಬಿಜೆಪಿ ಶಾಸಕ ರಾಜಾ ಸಿಂಗ್ ಅವರನ್ನು ಇತ್ತೀಚೆಗೆ ಬಂಧಿಸಿರುವ ವೀಡಿಯೊ,
 ಹಿಂದೂ ಆಚಾರಗಳ ವಿರುದ್ಧ ಅಮೀರ್ ಖಾನ್ ಮಾಡಿದ ಕಾಮೆಂಟ್‌ಗಳಿಗೆ ಉತ್ತರವಾಗಿ ಪಾಯಲ್ ರೋಹಟ್ಗಿ ಮುಸ್ಲಿಂ ಆಚಾರಗಳಿಗೆ ವಿರುದ್ಧವಾಗಿ ಮಾಡಿದ ಪ್ರತಿಕ್ರಿಯೆಗಳು,
 ಟಿಟಿಡಿ ಮಂಡಳಿ ಸದಸ್ಯ ಜೆ.ಸೇಕರ್ ರೆಡ್ಡಿ ಅವರ ಮನೆಯಿಂದ ವಶಪಡಿಸಿಕೊಂಡ ಆಭರಣಗಳನ್ನು ತೋರಿಸುವ ವೀಡಿಯೊ,
 ಆರ್ಯನ್ ಖಾನ್ ವಿಮಾನ ನಿಲ್ದಾಣದಲ್ಲಿ ಸಾರ್ವಜನಿಕವಾಗಿ ಮೂತ್ರ ವಿಸರ್ಜನೆ ಮಾಡುತ್ತಿರುವ ವಿಡಿಯೋ,
 ಸಗಣಿ ತಿಂದ ಕರ್ನಾಲ್‌ನ ವೈದ್ಯರೊಬ್ಬರು ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲಾಗಿ ಮಲಗಿರುವ ಚಿತ್ರ,
 ಕರ್ನಾಟಕದಲ್ಲಿ ರಸ್ತೆ ವಿಸ್ತರಣೆಯ ಕಾಮಗಾರಿ ಭಾಗವಾಗಿ ಮಸೀದಿಯನ್ನು ಕೆಡವಲಾಗಿದ್ದು ಅದರ ಶಿವ ದೇವಾಲಯ ಕಂಡು ಬಂದಿದೆ,
 ಕಾಂಗ್ರೆಸ್ ವಕ್ತಾರರೊಬ್ಬರು ಪ್ರಧಾನಿ ಮೋದಿಯವರನ್ನು ಹೊಗಳಿದ್ದಾರೆ. ಮೋದಿಯವರೊಂದಿಗೆ ರಾಹುಲ್‌ಸ್ಪರ್ಧಿಸುವುದು ಬಹಳ ಕಷ್ಟ ಎಂದು ಹೇಳಿದ್ದಾರೆ,
" ಗರ್ಭಿಣಿ ಮಹಿಳೆಯೊಬ್ಬರು ಕಷ್ಟದಲ್ಲಿದ್ದಾಗ, ಯಾರೂ ಅವರಿಗೆ ಸಹಾಯ ಮಾಡದೇ ಇದ್ದಾಗ, ಭಾರತೀಯ ಸೇನೆಯ ಸೈನಿಕರು ಮಹಿಳೆಗೆ ಸಹಾಯ ಮಾಡುತ್ತಿರುವ ವಿಡಿಯೋ",
 ರಾಹುಲ್ ಗಾಂಧಿ ಮಹಾಭಾರತದ ಪಾತ್ರಗಳ ಬಗ್ಗೆ ತಪ್ಪಾಗಿ ಟ್ವೀಟ್ ಮಾಡಿದ್ದಾರೆ,
 ಆಹಾರದ ಮೇಲೆ ಉಗುಳುವುದು ಹಲಾಲ್ ಪ್ರಕ್ರಿಯೆಯನ್ನು ಪೂರ್ಣಗೊಳಿಸುತ್ತದೆ ಎಂದು ಮುಸ್ಲಿಮರು ನ್ಯಾಯಾಲಯಕ್ಕೆ ತಿಳಿಸಿದ್ದಾರೆ,
 ಬರ್ತ್‌ಡೇ ಪಾರ್ಟಿಯ ಹೆಸರಿನಲ್ಲಿ ಮುಸ್ಲಿಂ ಸ್ನೇಹಿತರು ಹಿಂದೂ ಹುಡುಗಿಯರನ್ನು ಲೈಂಗಿಕವಾಗಿ ಬಳಸಿಕೊಳ್ಳಲು ಮಾಡುತ್ತಿರುವ ದುಷ್ಕೃತ್ಯದ ವಿಡಿಯೋ,
 ಉತ್ತರ ಪ್ರದೇಶದ ಸಿಎಂ ಯೋಗಿ ಆದಿತ್ಯನಾಥ್ ಅವರ ಬೆಂಗಾವಲು ವಾಹನವನ್ನು ಪ್ರತಿಭಟನಾಕಾರರು ನಿಲ್ಲಿಸಿದ ಇತ್ತೀಚಿನ ವೀಡಿಯೊ,
" ಹಿಂದೂ ಧರ್ಮದ ವಿರುದ್ಧ ಧರ್ಮನಿಂದನೆ ಮಾಡುವವರ ವಿರುದ್ಧ ಐಪಿಸಿಯ 295 (1), 502 (2) ಸೆಕ್ಷನ್‌ಗಳ ಅಡಿಯಲ್ಲಿ ಪ್ರಕರಣವನ್ನು ದಾಖಲಿಸಬಹುದು",
" ಶೌರ್ಯ ದಿನದಂದು ಮಥುರಾದಲ್ಲಿ ಹಿಂದೂಗಳ ಬೃಹತ್ ರ್‍ಯಾಲಿ, ಪ್ರತಿಭಟನೆಯ ದೃಶ್ಯಗಳು",
 ಭಾರತೀಯ ನೌಕಾಪಡೆಯ ಹಡಗಿನ ಫೋಟೋ,
 ಸ್ವಿಸ್ ಬ್ಯಾಂಕ್‌ಗಳಲ್ಲಿ ಕಪ್ಪುಹಣ ಹೊಂದಿರುವವರ 1ನೇ ಪಟ್ಟಿಯನ್ನು ವಿಕಿಲೀಕ್ಸ್ ಪ್ರಕಟಿಸಿದೆ,
 ಬಾಲಕಿಯೊಬ್ಬಳು ಗರ್ಭಿಣಿಯನ್ನು ರಕ್ಷಿಸುತ್ತಿರುವುದನ್ನು ತೋರಿಸುವ ವೀಡಿಯೊ ದೃಶ್ಯಾವಳಿ,
 CDS ಜನರಲ್ ಬಿಪಿನ್ ರಾವತ್ ಮೃತಪಟ್ಟ ಹೆಲಿಕಾಪ್ಟರ್ ಅಪಘಾತದ ದೃಶ್ಯಗಳು,
" ಮಮತಾ ಬ್ಯಾನರ್ಜಿಯವರ ಆಡಳಿತದಲ್ಲಿ ಪಶ್ಚಿಮ ಬಂಗಾಳದ ಪೊಲೀಸ್ ಸಿಬ್ಬಂದಿಗಳು ಮಸೀದಿ ಸ್ವಚ್ಛಗೊಳಿಸುತ್ತಿರುವ ದೃಶ್ಯಗಳುನಿಜಾಂಶ; ಪೋಸ್ಟ್‌ನಲ್ಲಿ ಹಂಚಿಕೊಳ್ಳಲಾದ ಈ ಚಿತ್ರವು ತೆಲಂಗಾಣ ಪೊಲೀಸ್ ಸಿಬ್ಬಂದಿ ಭೈಂಸಾದಲ್ಲಿನ ಪಂಜೆಶಾ ಮಸೀದಿಯನ್ನು ಸ್ವಚ್ಛಗೊಳಿಸುತ್ತಿರುವ ಹಳೆಯ ಫೋಟೋವಾಗಿದೆ. 2016 ರಲ್ಲಿ ಸ್ವಚ್ಛ ಭಾರತ ಅಭಿಯಾನ ಕಾರ್ಯಕ್ರಮದ ಭಾಗವಾಗಿ, ಆದಿಲಾಬಾದ್ ಜಿಲ್ಲೆಯ ಪೊಲೀಸರು ತಮ್ಮ ಜಿಲ್ಲೆಯ ದೇವಸ್ಥಾನಗಳು ಮತ್ತು ಮಸೀದಿಗಳನ್ನು ಸ್ವಚ್ಛಗೊಳಿಸಿದರು. ಈ ಫೋಟೋಗೂ ಪಶ್ಚಿಮ ಬಂಗಾಳಕ್ಕೂ ಯಾವುದೇ ಸಂಬಂಧವಿಲ್ಲ. ಆದ್ದರಿಂದ, ಪೋಸ್ಟ್‌ನಲ್ಲಿ ಮಾಡಿದ ಪ್ರತಿಪಾದನೆ ತಪ್ಪಾಗಿದೆ",
" “ಭಾರತವು ಶ್ರೇಷ್ಠ ಹಿಂದೂ ರಾಷ್ಟ್ರವಾಗಿದೆ, ಆದರೆ ಜಾತ್ಯತೀತತೆಯು ಭಾರತವನ್ನು ಮತ್ತು ಅದರ ಶ್ರೇಷ್ಠತೆಯನ್ನು ನಾಶಪಡಿಸುತ್ತಿದೆ. ಹಿಂದುತ್ವದಿಂದ ಮಾತ್ರ ಭಾರತವನ್ನು ಉಳಿಸಬಹುದು” ಎಂದು ದಲೈ ಲಾಮಾರವರು ಹೇಳಿದ್ದಾರೆ",
 ಅಕ್ಕಿ ಗಿರಣಿಯಲ್ಲಿ ಪ್ಲಾಸ್ಟಿಕ್ ಅಕ್ಕಿಯನ್ನು ತಯಾರಿಸುತ್ತಿರುವ ವಿಡಿಯೊ,
 ಸ್ನೇಹಿತರೊಂದಿಗೆ ತನ್ನ ಹುಟ್ಟುಹಬ್ಬವನ್ನು ಆಚರಿಸುತ್ತಿದ್ದ ವೇಳೆ ಸಾವನ್ನಪ್ಪಿದ ವ್ಯಕ್ತಿಯ ವಿಡಿಯೋ,
 ಮಂಗಳೂರು ಎಂಬಲ್ಲಿ ಮತ್ಸ್ಯಕನ್ಯೆಯೊಂದು ಬಲೆಯಲ್ಲಿ ಸಿಲುಕಿ ದಡಕ್ಕೆ ಬರುವ ದೃಶ್ಯಗಳು,
 ಭಗತ್ ಸಿಂಗ್ ಪರವಾಗಿ ಮುಸ್ಲಿಂ ಅಸಫ್ ಅಲಿ ವಾದಿಸಿದರು. ಆರ್​ಎಸ್​ಎಸ್​ ಸದಸ್ಯ ರಾಯ್ ಬಹದ್ದೂರ್ ಸೂರ್ಯವಂಶಂ ಶರ್ಮಾ ಬ್ರಿಟಿಷ್ ಸಾಮ್ರಾಜ್ಯವನ್ನು ಪ್ರತಿನಿಧಿಸಿದರು ಮತ್ತು ಭಗತ್ ಸಿಂಗ್​ಗೆ ಮರಣದಂಡನೆ ವಿಧಿಸಿದರು,
 ಶ್ರೀ ಕಾಶಿ ವಿಶ್ವನಾಥ ದೇವಸ್ಥಾನದ ಪುನರ್ ನಿರ್ಮಾಣದ ನಂತರ ತೆಗೆದ ವಿಡಿಯೋ,
 ಪ್ರಧಾನಿ ಮೋದಿಯವರ ಪಕ್ಕದಲ್ಲಿ ಮಧ್ಯಪ್ರದೇಶ ಸಿಎಂ ಶಿವರಾಜ್‌ಸಿಂಗ್ ಚೌಹಾಣ್‌ ನಡೆಯುವುದನ್ನು ರಕ್ಷಣಾ ಸಿಬ್ಬಂದಿ ತಡೆದಿರುವ ವಿಡಿಯೋ,
 ಎಲೆಕ್ಟ್ರಿಕ್‌ ದ್ವಿಚಕ್ರ ವಾಹನದ ಸ್ಫೋಟದ ದೃಶ್ಯಗಳನ್ನು ತೋರಿಸುವ ವೀಡಿಯೊ,
" ಸೊಮಾಲಿಯಾ ಬಾಳೆಹಣ್ಣುಗಳಲ್ಲಿ ಹೆಲಿಕೋಬ್ಯಾಕ್ಟರ್ ಎಂಬ ಹುಳುಗಳಿದ್ದು, ಅದನ್ನು ಸೇವಿಸಿದ 12 ಗಂಟೆಗಳಲ್ಲಿ ಮನುಷ್ಯ ಮೆದುಳು ನಿಷ್ಕ್ರಿಯತೆಯಿಂದ ಸಾಯುತ್ತಾನೆ ಎಂಬ ಹೇಳಿಕೆಯುಳ್ಳ ವಿಡಿಯೋ",
" ಮಕ್ಕಳ ಕಳ್ಳಸಾಗಣೆ ಆರೋಪದ ಮೇಲೆ ಇತ್ತೀಚೆಗೆ ಬಂಧಿಸಲ್ಪಟ್ಟ ಪ್ರಭಾ ಮಿಂಜ್, ದೆಹಲಿ ಮುಖ್ಯಮಂತ್ರಿ ಅರವಿಂದ್ ಕೇಜ್ರಿವಾಲ್ ಅವರೊಂದಿಗೆ ಇರುವ ಹಳೆಯ ಫೋಟೋ",
 ಪಾಕಿಸ್ತಾನ ಮತ್ತು ಆಸ್ಟ್ರೇಲಿಯಾ T20 ವಿಶ್ವಕಪ್ ಸೆಮಿಫೈನಲ್ ಪಂದ್ಯದ ನಂತರ ಆಸ್ಟ್ರೇಲಿಯನ್ ಕ್ರಿಕೆಟಿಗರೊಬ್ಬರು ಘೋಷಣೆಗಳನ್ನು ಕೂಗುತ್ತಿರುವ ವಿಡಿಯೋ,
 ಆಸ್ಟ್ರೇಲಿಯಾ ವಿರುದ್ಧದ T20 ವಿಶ್ವಕಪ್ ಸೆಮಿಫೈನಲ್ ಪಂದ್ಯದಲ್ಲಿ ಪಾಕಿಸ್ತಾನದ ಸೋಲನ್ನು ಬಲೂಚಿಸ್ತಾನದ ಜನರು ಸಂಭ್ರಮಿಸಿದ್ದಾರೆ,
 ತ್ರಿಪುರಾ ಕೋಮು ಹಿಂಸಾಚಾರದ ವಿರುದ್ಧ ಕೇರಳದ ಮುಸ್ಲಿಮರು ಪ್ರತಿಭಟನೆ ನಡೆಸುತ್ತಿರುವ ವಿಡಿಯೋ,
 ತ್ರಿಪುರಾದಲ್ಲಿ ನಡೆದ ಕೋಮುಗಲಭೆಯನ್ನು ವರದಿ ಮಾಡಿರುವ ‘ಬಿಬಿಸಿ’ ಸುದ್ದಿವಾಹಿನಿಯ ವೀಡಿಯೋ,
 ತ್ರಿಪುರಾದಲ್ಲಿ ಮುಸ್ಲಿಮರ ವಿರುದ್ಧದ ಹಿಂಸಾಚಾರವನ್ನು ಎದುರಿಸಲು ಜಿಹಾದ್​ಗೆ ಕರೆ ನೀಡುವ ಮಸೀದಿಯ ವೀಡಿಯೊ,
 ರಸ್ತೆಗಳಲ್ಲಿ ನಮಾಜ್ ಮಾಡಿದ್ದಕ್ಕಾಗಿ ಉತ್ತರ ಪ್ರದೇಶ ಪೊಲೀಸರು ಮುಸ್ಲಿಮರನ್ನು ಥಳಿಸುತ್ತಿರುವ ವಿಡಿಯೊಗಳು,
 ಪ್ರಧಾನಿ ಮೋದಿ ಅವರು ಪೋಪ್‌ ಫ್ರಾನ್ಸಿಸ್‌ ಅವರನ್ನು ಭೇಟಿ ಮಾಡಲು ಟ್ಯಾಕ್ಸಿಯಲ್ಲಿ ಪ್ರಯಾಣಿಸಿದ ಚಿತ್ರಗಳು,
 ತ್ರಿಪುರಾದಲ್ಲಿ ಮುಸ್ಲಿಂ ಮನೆಗಳನ್ನು ಸುಡಲು ಗಲಭೆಕೋರರೊಂದಿಗೆ ‘ಜೈ ಶ್ರೀ ರಾಮ್’ ಘೋಷಣೆಗಳನ್ನು ಕೂಗುತ್ತಿರುವ ಪೋಲೀಸರ ವೀಡಿಯೊ,
 ರಾಜ್ಯದಲ್ಲಿ ಇತ್ತೀಚೆಗೆ ನಡೆದ ಕೋಮುಗಲಭೆಯ ಘಟನೆಗಳ ವಿರುದ್ಧ ತ್ರಿಪುರಾ ಮುಸ್ಲಿಮರು ಪ್ರತಿಭಟನೆ ನಡೆಸುತ್ತಿರುವ ವಿಡಿಯೋ,
 ಪುನೀತ್ ರಾಜ್​ಕುಮಾರ್ ಅವರ ಸಾವಿಗೆ ಸಂಬಂಧಿಸಿದಂತೆ ಡಾ. ದೇವಿ ಶೆಟ್ಟಿ ಅವರ ಸಂದೇಶ,
  ಬಾಸ್ಟನ್ ವಿಮಾನ ನಿಲ್ದಾಣದಲ್ಲಿ ರಾಹುಲ್ ಗಾಂಧಿಯ ಬಂಧನವನ್ನು ವರದಿ ಮಾಡಿರುವ ಹಳೆಯ ಪತ್ರಿಕೆ ಕ್ಲಿಪ್‌ನ ಸ್ಕ್ರೀನ್‌ಶಾಟ್,
